status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city
NEW,Sr. IT BA Analyst,ISHIR,"Irving, TX",2024-11-07,"Experience writing comprehensive documentation and diagrams encompassing business processes, use cases, and data mapping. Produce comprehensive documentation and diagrams encompassing business…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7f81a03008edba91,IndeedScraperUSAEng_7f81a03008edba91,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Irving
NEW,Automation and ABM Manager,Global Data Consortium,"Raleigh, NC",2024-10-09,Own lead data base tool integration and management. And more merchants are registering to sell on international marketplaces. The Automation and ABM manager will contribute to GDC by owning the…,"Job types: Full-time
Remote: Hybrid work
Benefits: Stock options
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b19e3776c5ce5398,IndeedScraperUSAEng_b19e3776c5ce5398,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NC,NC,Raleigh
NEW,Marketing Applied Scientist II,Uber,"San Francisco, CA",2024-10-03,Experience with big data using technologies like Spark and Hive. Ability to use Python or R to work efficiently at scale with large data sets. Collaborate with the Product and/or Engineering teams to…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=505bdab7bb97c99f,IndeedScraperUSAEng_505bdab7bb97c99f,IndeedScraperUSAEng,Data,USA_ENGLISH,$149000 - $165500 yearly,UNKNOWN, CA,CA,San Francisco
NEW,Media Experimentation Senior Analyst,FanDuel,"New York, NY",2024-10-16,Experience working with Tableau for data visualization preferred. Own your data and use a range of analytic techniques to answer questions about marketing test results.,"Remote: Hybrid work
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=d58454b92a634bb2,IndeedScraperUSAEng_d58454b92a634bb2,IndeedScraperUSAEng,Data,USA_ENGLISH,$92000 - $126500 yearly,TEMPORARILY_REMOTE, NY,NY,New York
NEW,"Machine Learning Researcher, Multimodal Foundation Models",Apple,"Sunnyvale, CA",2024-11-02,"Summary Posted: May 30, 2024 Role Number:200526165 Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very…","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=663fe059cf574c01,IndeedScraperUSAEng_663fe059cf574c01,IndeedScraperUSAEng,Data,USA_ENGLISH,$175800 - $312200 yearly,UNKNOWN, CA,CA,Sunnyvale
NEW,Lead Data Discovery and Enrichment (Hybrid or Remote),RELX,"Raleigh, NC",2024-10-15,"They partner with data scientists, data engineers, and product managers to create cutting-edge artificial intelligence solutions with legal data. You will use your expertise in the legal domain, and…","Job types: Full-time
Remote: Remote, Hybrid work
Benefits: Disability insurance, Health insurance, Tuition reimbursement, Parental leave, Employee assistance program, Flexible schedule, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b6e37efefe50731a,IndeedScraperUSAEng_b6e37efefe50731a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Raleigh
NEW,On-Site Close Out Manager - Data Center,Olsson,"Dallas, TX",2024-10-23,"As an On-Site Close Out Manager, you will be responsible for complex data center construction projects, managing construction processes of contractors on site, implementing and overseeing construction…","Job types: Full-time
Benefits: Wellness program, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching, Employee stock ownership plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7d7e5ffaaae4f2b7,IndeedScraperUSAEng_7d7e5ffaaae4f2b7,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas
NEW,Market Intelligence Analyst,Relias LLC,"Morrisville, NC 27560",2024-11-19,"Experience utilizing PowerBI or other data visualization programs. Multiple development program options – leadership development, professional development curriculums, and Nanodegree options in both…","Remote: Hybrid work
Benefits: Health insurance, Paid time off, Work from home, Parental leave, 401(k) matching, Opportunities for advancement",https://www.indeed.com/m/viewjob?jk=9da80fe0c78c191b,IndeedScraperUSAEng_9da80fe0c78c191b,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NC 27560,NC,Morrisville
NEW,"Manager, Data & Platform Solutions",Publicis Groupe Holdings B.V,"New York, NY 10014",2024-10-29,"Demonstrated ability to work with large data sets. The Data and Platform Solutions teams is a team of experts that help to deliver better marketing decisions using data, and apply expertise in how…","Benefits: Health insurance, Dental insurance, 401(k), Tuition reimbursement, Paid time off, Family leave, Parental leave, Vision insurance",https://www.indeed.com/m/viewjob?jk=5c2839c46a75ea96,IndeedScraperUSAEng_5c2839c46a75ea96,IndeedScraperUSAEng,Data,USA_ENGLISH,$95000 - $100000 yearly,UNKNOWN, NY 10014,NY,New York
NEW,"AI: Data Analytics Consulting, Director",NTT DATA,"Plano, TX 75086",2024-10-22,"Req ID: 298693 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking…","Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3f327d075b831d18,IndeedScraperUSAEng_3f327d075b831d18,IndeedScraperUSAEng,Data,USA_ENGLISH,$197400 - $329000 yearly,FULLY_REMOTE, TX 75086,TX,Plano
NEW,Senior Data Scientist,Amazee Global Ventures Inc,"Wilson, NC",2024-10-09,Think critically about data and the appropriate pairings of uses cases and data. Contribute to the development and delivery of high-impact tools and insights comprised of aggregated data sets and…,"Job types: Full-time, Contract
Job types cc: Full-time, Contract",https://www.indeed.com/m/viewjob?jk=aa686ad773959926,IndeedScraperUSAEng_aa686ad773959926,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $60 hourly,UNKNOWN, NC,NC,Wilson
NEW,Security Data Analyst - Penn Presbyterian Medical Center,Penn Medicine,"Philadelphia, PA 19104",2024-10-03,"Prepares, provides, and disseminates monthly statistical data on security incidents with appropriate printouts and graphs. Compile data analytics and reporting of security operations, including threat…",Benefits: Tuition reimbursement,https://www.indeed.com/m/viewjob?jk=ee555e800e769a8b,IndeedScraperUSAEng_ee555e800e769a8b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19104,PA,Philadelphia
NEW,Business Analyst II- JDE,D.R. Horton,"Arlington, TX",2024-10-15,Strong data analytic skills including the ability to develop SQL queries as needed to support data collection and reporting. Respond to JDE support calls for DR Horton/Forestar to resolve end user…,"Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=be180a3d9663e4c9,IndeedScraperUSAEng_be180a3d9663e4c9,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Arlington
NEW,Power BI Developer,3 Dots IT Solutions,"Cary, NC 27519",2024-10-21,"Develop self-service models, data analytics. Perform requirements Analysis, design and prototyping for Management Dashboards, Financial Reporting and Operations Business Intelligence, using Microsoft…",,https://www.indeed.com/m/viewjob?jk=668fdb2f692f101a,IndeedScraperUSAEng_668fdb2f692f101a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27519,NC,Cary
NEW,Sr Data Scientist II - AI and Data Science Center of Excellence,Visa,"Foster City, CA",2024-11-05,Experience working with real-world data sets and building scalable models from large-scale data. 6+ years of hands-on experience developing advanced data science models and providing data science…,"Job types: Full-time
Remote: Hybrid work
Benefits: Wellness program, Health savings account, Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b98419a64c5d8e8b,IndeedScraperUSAEng_b98419a64c5d8e8b,IndeedScraperUSAEng,Data,USA_ENGLISH,$148300 - $253200 yearly,TEMPORARILY_REMOTE, CA,CA,Foster City
NEW,"Senior, Data Engineer",Walmart,"Sunnyvale, CA 94086",2024-10-08,Seeking entrepreneurial individuals to help drive data productization from concept. And productizing B2B data initiatives that empower merchants and suppliers to.,"Remote: Hybrid work
Benefits: Paid jury duty, Disability insurance, Health insurance, Dental insurance, 401(k), Military leave, Paid time off, Family leave, Parental leave, Vision insurance, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=488e19b2b7c7339e,IndeedScraperUSAEng_488e19b2b7c7339e,IndeedScraperUSAEng,Data,USA_ENGLISH,$117000 - $234000 yearly,TEMPORARILY_REMOTE, CA 94086,CA,Sunnyvale
NEW,Oracle Database Specialist,"Professional Solutions Delivered, LLC","Morrisville, NC 27560",2024-10-28,Ensure data integrity and quality across the database systems. Maintain updated documentation for the data models and dictionary. Ensure compliance with regulatory requirements for data safety and…,Schedules: Monday to Friday,https://www.indeed.com/m/viewjob?jk=81112811cd2a73b3,IndeedScraperUSAEng_81112811cd2a73b3,IndeedScraperUSAEng,Data,USA_ENGLISH,$140000 - $179000 yearly,UNKNOWN, NC 27560,NC,Morrisville
NEW,Senior Learning Analyst,Wollborg Michelson Recruiting,"Sacramento, CA 95826",2024-11-05,Ability to handle confidential data and anticipate issues. Minimum of five years in data science and analytics roles. This role supports organizational goals by providing expertise in data analysis…,"Job types: Temporary, Full-time
Shifts: 8 hour shift, Day shift
Job types cc: Temporary, Full-time
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=d53b82a39ff5f5e1,IndeedScraperUSAEng_d53b82a39ff5f5e1,IndeedScraperUSAEng,Data,USA_ENGLISH,$40 - $40 hourly,UNKNOWN, CA 95826,CA,Sacramento
NEW,Sampling Execution Analyst,Bank of America,"Fort Worth, TX",2024-10-22,Transmitting data required for testing by executing data provisioning and sampling procedures. Accessing pertinent databases or acquiring raw data from third party sources to generate required data…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c2f911e9ec6e3dc7,IndeedScraperUSAEng_c2f911e9ec6e3dc7,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Fort Worth
NEW,College Co-op: Data Insights & Reporting Analyst,Independence Blue Cross,"Philadelphia, PA 19103",2024-10-18,"Generates immense self-fulfillment from drawing key insights from data. Identify, analyze, and interpret trends or patterns in sophisticated data sets. Experience with Tableau and SQL.",,https://www.indeed.com/m/viewjob?jk=384fa2d7730d2983,IndeedScraperUSAEng_384fa2d7730d2983,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19103,PA,Philadelphia
NEW,Data Manager,Orange County Schools,"Hillsborough, NC 27278",2024-11-05,"May compare various data against data in secondary or previously used information systems, contacting such officials as necessary to resolve discrepancies. Middle School and High School Level.","Job types: Full-time
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=1b2176de74b692b9,IndeedScraperUSAEng_1b2176de74b692b9,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27278,NC,Hillsborough
NEW,Pharmacy Intake & Data Entry Technician,Zempleo Inc,"Irving, TX 75261",2024-11-05,"Our client, a Global Fortune 50 organization and one of world’s largest distributors of Health care systems, medical supplies & Pharmaceutical products, seeks a *Pharmacy Intake & Data Entry…","Job types: Full-time, Contract
Shifts: 8 hour shift
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, 401(k), Vision insurance
Job types cc: Full-time, Contract
Schedules: 8 hour shift, Overtime, Weekends as needed, Monday to Friday",https://www.indeed.com/m/viewjob?jk=235ccefcc3c6977b,IndeedScraperUSAEng_235ccefcc3c6977b,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX 75261,TX,Irving
NEW,"Machine Learning Engineer, Applied Machine Learning",Apple,"Sunnyvale, CA",2024-10-08,"Experience handling large-scale datasets and data-driven applications. Familiarity with large-scale datasets, data-driven applications, and machine learning model deployment will be highly valued.","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=03699c703e281fbb,IndeedScraperUSAEng_03699c703e281fbb,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Sunnyvale
NEW,Pharmacy Technician - Data Entry,"PharmScript, LLC","Tyler, TX 75707",2024-10-25,Previous data entry experience preferred. We’re looking for a Data Entry Pharmacy Technician to join our PharmScript team within our Data Entry department. High school diploma or GED required.,"Job types: Full-time
Benefits: Commuter assistance, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Paid time off, Employee assistance program, Vision insurance, 401(k) matching, Employee discount, Pet insurance
Job types cc: Full-time
Schedules: Extended hours, Overtime, Weekends as needed, Holidays",https://www.indeed.com/m/viewjob?jk=cf296c39924f96f6,IndeedScraperUSAEng_cf296c39924f96f6,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $18 hourly,UNKNOWN, TX 75707,TX,Tyler
NEW,Data Analyst Specialist,JPMorganChase,"Plano, TX 75024",2024-11-14,Data Stewards are guardians and decision makers for specific data elements related to metadata and data quality that drive data access controls. Drive data consistency and data health improvement…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=43969b656de83ebe,IndeedScraperUSAEng_43969b656de83ebe,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75024,TX,Plano
NEW,Programmer and Data Analyst - Remote or Hybrid or In Person,Meyer and Associates,"Chatham, NJ 07928",2024-10-26,"As we have become increasingly reliant on complex data and data procedures, as well as websites and self-service portals, we need a detail-oriented data analyst and programmer to manage several…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c70b66cf78be7f81,IndeedScraperUSAEng_c70b66cf78be7f81,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NJ 07928,NJ,Chatham
NEW,Sr. Data Analyst,IPRO,"Lake Success, NY 11020",2024-11-16,"Translate data analysis requests into solutions by data wrangling, data analyst and visualization tools. Troubleshoot any data or performance issues with data sources and workbooks.",,https://www.indeed.com/m/viewjob?jk=898b150f4e7444e7,IndeedScraperUSAEng_898b150f4e7444e7,IndeedScraperUSAEng,Data,USA_ENGLISH,$75000 - $85000 yearly,UNKNOWN, NY 11020,NY,Lake Success
NEW,Team Lead of Data Engineering,DEPARTMENT OF CITY PLANNING,"Manhattan, NY",2024-11-09,"O operating data ingestion pipelines and managing data storage,. Building Data Engineering data products, which involves: DCP’s Data Engineering team’s mission is to create and publish high quality…","Job types: Full-time
Benefits: Loan forgiveness
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d198e525af629f74,IndeedScraperUSAEng_d198e525af629f74,IndeedScraperUSAEng,Data,USA_ENGLISH,$125000 - $130000 yearly,UNKNOWN, NY,NY,Manhattan
NEW,Mongo DB Engineer,Wipro Limited,"Plano, TX",2024-11-09,"Hands-on experience with Python, Unix/KSH shell scripting or PowerShell. Hands-on experience with Oracle or MSSQL or other RDBMS. Hands-on experience product certifications.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c609a25e518c2b8d,IndeedScraperUSAEng_c609a25e518c2b8d,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Plano
NEW,Data & Technology Product Manager,CBRE,"New York, NY",2024-10-18,"Relevant Product, data leadership & team management experience. This requires a deep understanding of the product, the data it requires, and the critical importance of capturing and maintaining high…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=cd3d820c3622d93f,IndeedScraperUSAEng_cd3d820c3622d93f,IndeedScraperUSAEng,Data,USA_ENGLISH,$130000 - $170000 yearly,UNKNOWN, NY,NY,New York
NEW,Software Engineer - Data,NineDot Energy,"Brooklyn, NY",2024-11-15,"You would be responsible for designing and implementing data management systems, ensuring data quality, and utilizing appropriate tools and technologies to extract valuable insights from the data.",Benefits: Stock options,https://www.indeed.com/m/viewjob?jk=b7912bce96b2a38e,IndeedScraperUSAEng_b7912bce96b2a38e,IndeedScraperUSAEng,Data,USA_ENGLISH,$110000 - $125000 yearly,UNKNOWN, NY,NY,Brooklyn
NEW,Data Scientist,Sally Beauty Holdings,"Denton, TX",2024-10-31,"Work closely with data engineers and platform architects to implement robust data pipelines, enabling real-time and batch decisioning solutions. Proven experience in building scalable data pipelines…","Remote: Hybrid work
Benefits: Store discount, Paid holidays, Health insurance, Dental insurance, Tuition reimbursement, Vision insurance, 401(k) matching, Life insurance",https://www.indeed.com/m/viewjob?jk=b59347b51c226f22,IndeedScraperUSAEng_b59347b51c226f22,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX,TX,Denton
NEW,"Business Analyst, Product Management",Agora Data Inc,"Arlington, TX 76013",2024-10-26,"Proficiency in data visualization tools such as Tableau or Power BI. Also, you will support the entire discovery process through testing assumptions and assembling market data.","Job types: Full-time
Benefits: Stock options, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4b62fe0b38ba8a15,IndeedScraperUSAEng_4b62fe0b38ba8a15,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 76013,TX,Arlington
NEW,Data Steward,Bright Vision Technologies,"Plano, TX 75023",2024-11-15,"Strong data management background who understands data, how to ingest data, proper data use/consumption, data quality, and stewardship. Responsible for the promotion of data accuracy and adherence to…",,https://www.indeed.com/m/viewjob?jk=cadbd0fe0879fcc2,IndeedScraperUSAEng_cadbd0fe0879fcc2,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75023,TX,Plano
NEW,Division Manager - Electrical Data Center Construction,"Owen Electric Company, Inc.",United States,2024-10-30,"· Strong knowledge of data center electrical systems, codes, standards, and best practices. · Minimum of 10 years of experience in electrical contracting, with specific experience managing data center…","Job types: Full-time
Benefits: Fuel card, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance, 401(k) matching, Life insurance
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=a6adc39c9c55cc29,IndeedScraperUSAEng_a6adc39c9c55cc29,IndeedScraperUSAEng,Data,USA_ENGLISH,$200000 - $250000 yearly,UNKNOWN,,,United States
NEW,Prepress/Variable Data Specialist,Graphic Trade Printers,"Greensboro, NC 27409",2024-10-09,Prepare variable data files for mailing. 2 to 3 years working with mail processing/variable data projects. The Prepress and Variable Data Specialist position is responsible for preparing artwork into…,"Job types: Full-time
Benefits: Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=375e45b817006a9c,IndeedScraperUSAEng_375e45b817006a9c,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $21 hourly,UNKNOWN, NC 27409,NC,Greensboro
NEW,Sr. Data Specialist,"Contact Government Services, LLC","Winston-Salem, NC",2024-10-09,Perform special format data conversions and file manipulation requests. Perform special format data conversions and file manipulation requests. Clearly and accurately discusses data inconsistencies…,"Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=359da72fe1ff04c5,IndeedScraperUSAEng_359da72fe1ff04c5,IndeedScraperUSAEng,Data,USA_ENGLISH,$78624 - $113568 yearly,TEMPORARILY_REMOTE, NC,NC,Winston-Salem
NEW,Registration & Data Entry Coordinator,Dolores Street Community Services,"San Francisco, CA 94110",2024-11-07,"Assist in data analysis for program evaluations, supporting the team with actionable insights derived from data. Run data audits to identify and correct any discrepancies, maintaining the integrity of…","Job types: Full-time
Benefits: Commuter assistance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Vision insurance, 401(k) matching, Life insurance, Paid sick time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5fe97a8cbad05681,IndeedScraperUSAEng_5fe97a8cbad05681,IndeedScraperUSAEng,Data,USA_ENGLISH,$25 - $28 hourly,UNKNOWN, CA 94110,CA,San Francisco
